store_number,mgmtintname,ip_address,brand
IBR-BWW-00611_2,LAN,10.98.55.1,BWW
IBR-BWW-00612_2,LAN,10.98.56.1,BWW
IBR-BWW-00613_2,LAN,10.98.57.1,BWW
IBR-BWW-00614_2,LAN,10.98.58.1,BWW
IBR-BWW-00615_2,LAN,10.98.59.1,BWW
IBR-BWW-00616_2,LAN,10.98.60.1,BWW
IBR-BWW-00617_2,LAN,10.98.61.1,BWW
IBR-BWW-00619_2,LAN,10.98.63.1,BWW
IBR-BWW-00621_2,LAN,10.98.65.1,BWW
IBR-BWW-00622_2,LAN,10.98.66.1,BWW
IBR-BWW-00624_2,LAN,10.98.68.1,BWW
IBR-BWW-00625_2,LAN,10.98.69.1,BWW
IBR-BWW-00626_2,LAN,10.98.70.1,BWW
IBR-BWW-00627_2,LAN,10.98.71.1,BWW
IBR-BWW-00628_2,LAN,10.98.72.1,BWW
IBR-BWW-00629_2,LAN,10.98.73.1,BWW
IBR-BWW-00630_2,LAN,10.98.74.1,BWW
IBR-BWW-00631_2,LAN,10.98.75.1,BWW
IBR-BWW-00632_2,LAN,10.98.76.1,BWW
IBR-BWW-00633_2,LAN,10.98.77.1,BWW
IBR-BWW-00634_2,LAN,10.98.78.1,BWW
IBR-BWW-00635_2,LAN,10.98.79.1,BWW
IBR-BWW-00636_2,LAN,10.98.80.1,BWW
IBR-BWW-00637_2,LAN,10.98.81.1,BWW
IBR-BWW-00638_2,LAN,10.98.82.1,BWW
IBR-BWW-00639_2,LAN,10.98.83.1,BWW
IBR-BWW-00640_2,LAN,10.98.84.1,BWW
IBR-BWW-00641_2,LAN,10.98.85.1,BWW
IBR-BWW-00642_2,LAN,10.98.86.1,BWW
IBR-BWW-00644_2,LAN,10.98.88.1,BWW
IBR-BWW-00645_2,LAN,10.98.89.1,BWW
IBR-BWW-00647_2,LAN,10.98.91.1,BWW
IBR-BWW-00648_2,LAN,10.98.92.1,BWW
IBR-BWW-00649_2,LAN,10.98.93.1,BWW
IBR-BWW-00650_2,LAN,10.98.94.1,BWW
IBR-BWW-00651_2,LAN,10.98.95.1,BWW
IBR-BWW-00652_2,LAN,10.98.96.1,BWW
IBR-BWW-00653_2,LAN,10.98.97.1,BWW
IBR-BWW-00654_2,LAN,10.98.98.1,BWW
IBR-BWW-00655_2,LAN,10.98.99.1,BWW
IBR-BWW-00656_2,LAN,10.98.100.1,BWW
IBR-BWW-00657_2,LAN,10.98.101.1,BWW
IBR-BWW-00658_2,LAN,10.98.102.1,BWW
IBR-BWW-00660_2,LAN,10.98.104.1,BWW
IBR-BWW-00662_2,LAN,10.98.106.1,BWW
IBR-BWW-00664_2,LAN,10.98.108.1,BWW
IBR-BWW-00665_2,LAN,10.98.109.1,BWW
IBR-BWW-00666_2,LAN,10.98.110.1,BWW
IBR-BWW-00667_2,LAN,10.98.111.1,BWW
IBR-BWW-00668_2,LAN,10.98.112.1,BWW
IBR-BWW-00669_2,LAN,10.98.113.1,BWW
IBR-BWW-00670_2,LAN,10.98.114.1,BWW
IBR-BWW-00671_2,LAN,10.98.115.1,BWW
IBR-BWW-00672_2,LAN,10.98.116.1,BWW
IBR-BWW-00674_2,LAN,10.98.118.1,BWW
IBR-BWW-00676_2,LAN,10.98.120.1,BWW
IBR-BWW-00677_2,LAN,10.98.121.1,BWW
IBR-BWW-00678_2,LAN,10.98.122.1,BWW
IBR-BWW-00679_2,LAN,10.98.123.1,BWW
IBR-BWW-00680_2,LAN,10.98.124.1,BWW
IBR-BWW-00681_2,LAN,10.98.125.1,BWW
IBR-BWW-00682_2,LAN,10.98.126.1,BWW
IBR-BWW-00683_2,LAN,10.98.127.1,BWW
IBR-BWW-00684_2,LAN,10.98.128.1,BWW
IBR-BWW-00685_2,LAN,10.98.129.1,BWW
IBR-BWW-00686_2,LAN,10.98.130.1,BWW
IBR-BWW-00687_2,LAN,10.98.131.1,BWW
IBR-BWW-00688_2,LAN,10.98.132.1,BWW
IBR-BWW-00689_2,LAN,10.98.133.1,BWW
IBR-BWW-00690_2,LAN,10.98.134.1,BWW
IBR-BWW-00691_2,LAN,10.98.135.1,BWW
IBR-BWW-00692_2,LAN,10.98.136.1,BWW
IBR-BWW-00693_2,LAN,10.98.137.1,BWW
IBR-BWW-00694_2,LAN,10.98.138.1,BWW
IBR-BWW-00698_2,LAN,10.98.142.1,BWW
IBR-BWW-00699_2,LAN,10.98.143.1,BWW
IBR-BWW-00700_2,LAN,10.98.144.1,BWW
IBR-BWW-00701_2,LAN,10.98.145.1,BWW
IBR-BWW-00702_2,LAN,10.98.146.1,BWW
IBR-BWW-00703_2,LAN,10.98.147.1,BWW
IBR-BWW-00704_2,LAN,10.98.148.1,BWW
IBR-BWW-00706_2,LAN,10.98.150.1,BWW
IBR-BWW-00707_2,LAN,10.98.151.1,BWW
IBR-BWW-00710_2,LAN,10.98.154.1,BWW
IBR-BWW-00711_2,LAN,10.98.155.1,BWW
IBR-BWW-00712_2,LAN,10.98.156.1,BWW
IBR-BWW-00713_2,LAN,10.98.157.1,BWW
IBR-BWW-00715_2,LAN,10.98.159.1,BWW
IBR-BWW-00716_2,LAN,10.98.160.1,BWW
IBR-BWW-00717_2,LAN,10.98.161.1,BWW
IBR-BWW-00718_2,LAN,10.98.162.1,BWW
IBR-BWW-00719_2,LAN,10.98.163.1,BWW
IBR-BWW-00721_2,LAN,10.98.165.1,BWW
IBR-BWW-00722_2,LAN,10.98.166.1,BWW
IBR-BWW-00723_2,LAN,10.98.167.1,BWW
IBR-BWW-00724_2,LAN,10.98.168.1,BWW
IBR-BWW-00725_2,LAN,10.98.169.1,BWW
IBR-BWW-00726_2,LAN,10.98.170.1,BWW
IBR-BWW-00727_2,LAN,10.98.171.1,BWW
IBR-BWW-00728_2,LAN,10.98.172.1,BWW
IBR-BWW-00729_2,LAN,10.98.173.1,BWW
IBR-BWW-00730_2,LAN,10.98.174.1,BWW
IBR-BWW-00731_2,LAN,10.98.175.1,BWW
IBR-BWW-00732_2,LAN,10.98.176.1,BWW
IBR-BWW-00733_2,LAN,10.98.177.1,BWW
IBR-BWW-00735_2,LAN,10.98.179.1,BWW
IBR-BWW-00736_2,LAN,10.98.180.1,BWW
IBR-BWW-00737_2,LAN,10.98.181.1,BWW
IBR-BWW-00738_2,LAN,10.98.182.1,BWW
IBR-BWW-00739_2,LAN,10.98.183.1,BWW
IBR-BWW-00741_2,LAN,10.98.185.1,BWW
IBR-BWW-00742_2,LAN,10.98.186.1,BWW
IBR-BWW-00743_2,LAN,10.98.187.1,BWW
IBR-BWW-00744_2,LAN,10.98.188.1,BWW
IBR-BWW-00745_2,LAN,10.98.189.1,BWW
IBR-BWW-00746_2,LAN,10.98.190.1,BWW
IBR-BWW-00747_2,LAN,10.98.191.1,BWW
IBR-BWW-00748_2,LAN,10.98.192.1,BWW
IBR-BWW-00749_2,LAN,10.98.193.1,BWW
IBR-BWW-00750_2,LAN,10.98.194.1,BWW
IBR-BWW-00756_2,LAN,10.98.200.1,BWW
IBR-BWW-00761_2,LAN,10.98.205.1,BWW
IBR-BWW-00762_2,LAN,10.98.206.1,BWW
IBR-BWW-00763_2,LAN,10.98.207.1,BWW
IBR-BWW-00764_2,LAN,10.98.208.1,BWW
IBR-BWW-00765_2,LAN,10.98.209.1,BWW
IBR-BWW-00767_2,LAN,10.98.211.1,BWW
IBR-BWW-00768_2,LAN,10.98.212.1,BWW
IBR-BWW-00769_2,LAN,10.98.213.1,BWW
IBR-BWW-00770_2,LAN,10.98.214.1,BWW
IBR-BWW-00771_2,LAN,10.98.215.1,BWW
IBR-BWW-00772_2,LAN,10.98.216.1,BWW
IBR-BWW-00773_2,LAN,10.98.217.1,BWW
IBR-BWW-00774_2,LAN,10.98.218.1,BWW
IBR-BWW-00775_2,LAN,10.98.219.1,BWW
IBR-BWW-00776_2,LAN,10.98.220.1,BWW
IBR-BWW-00777_2,LAN,10.98.221.1,BWW
IBR-BWW-00778_2,LAN,10.98.222.1,BWW
IBR-BWW-00779_2,LAN,10.98.223.1,BWW
IBR-BWW-00780_2,LAN,10.98.224.1,BWW
IBR-BWW-00781_2,LAN,10.98.225.1,BWW
IBR-BWW-00782_2,LAN,10.98.226.1,BWW
IBR-BWW-00783_2,LAN,10.98.227.1,BWW
IBR-BWW-00785_2,LAN,10.98.229.1,BWW
IBR-BWW-00786_2,LAN,10.98.230.1,BWW
IBR-BWW-00787_2,LAN,10.98.231.1,BWW
IBR-BWW-00788_2,LAN,10.98.232.1,BWW
IBR-BWW-00790_2,LAN,10.98.234.1,BWW
IBR-BWW-00791_2,LAN,10.98.235.1,BWW
IBR-BWW-00792_2,LAN,10.98.236.1,BWW
IBR-BWW-00794_2,LAN,10.98.238.1,BWW
IBR-BWW-00795_2,LAN,10.98.239.1,BWW
IBR-BWW-00796_2,LAN,10.98.240.1,BWW
IBR-BWW-00799_2,LAN,10.98.243.1,BWW
IBR-BWW-00801_2,LAN,10.98.245.1,BWW
IBR-BWW-00803_2,LAN,10.98.247.1,BWW
IBR-BWW-00804_2,LAN,10.98.248.1,BWW
IBR-BWW-00806_2,LAN,10.98.250.1,BWW
IBR-BWW-00808_2,LAN,10.98.252.1,BWW
IBR-BWW-00810_2,LAN,10.98.254.1,BWW
IBR-BWW-00811_2,LAN,10.98.255.1,BWW
IBR-BWW-00812_2,LAN,10.99.1.1,BWW
IBR-BWW-00813_2,LAN,10.99.2.1,BWW
IBR-BWW-00814_2,LAN,10.99.3.1,BWW
IBR-BWW-00815_2,LAN,10.99.4.1,BWW
IBR-BWW-00816_2,LAN,10.99.5.1,BWW
IBR-BWW-00817_2,LAN,10.99.6.1,BWW
IBR-BWW-00818_2,LAN,10.99.7.1,BWW
IBR-BWW-00819_2,LAN,10.99.8.1,BWW
IBR-BWW-00823_2,LAN,10.99.12.1,BWW
IBR-BWW-00826_2,LAN,10.99.15.1,BWW
IBR-BWW-00828_2,LAN,10.99.17.1,BWW
IBR-BWW-00829_2,LAN,10.99.18.1,BWW
IBR-BWW-00830_2,LAN,10.99.19.1,BWW
IBR-BWW-00831_2,LAN,10.99.20.1,BWW
IBR-BWW-00832_2,LAN,10.99.21.1,BWW
IBR-BWW-00834_2,LAN,10.99.23.1,BWW
IBR-BWW-00835_2,LAN,10.99.24.1,BWW
IBR-BWW-00836_2,LAN,10.99.25.1,BWW
IBR-BWW-00837_2,LAN,10.99.26.1,BWW
IBR-BWW-00838_2,LAN,10.99.27.1,BWW
IBR-BWW-00839_2,LAN,10.99.28.1,BWW
IBR-BWW-00840_2,LAN,10.99.29.1,BWW
IBR-BWW-00841_2,LAN,10.99.30.1,BWW
IBR-BWW-00842_2,LAN,10.99.31.1,BWW
IBR-BWW-00843_2,LAN,10.99.32.1,BWW
IBR-BWW-00844_2,LAN,10.99.33.1,BWW
IBR-BWW-00845_2,LAN,10.99.34.1,BWW
IBR-BWW-00850_2,LAN,10.99.39.1,BWW
IBR-BWW-00851_2,LAN,10.99.40.1,BWW
IBR-BWW-00852_2,LAN,10.99.41.1,BWW
IBR-BWW-00853_2,LAN,10.99.42.1,BWW
IBR-BWW-00858_2,LAN,10.99.47.1,BWW
IBR-BWW-00859_2,LAN,10.99.48.1,BWW
IBR-BWW-00860_2,LAN,10.99.49.1,BWW
IBR-BWW-00861_2,LAN,10.99.50.1,BWW
IBR-BWW-00863_2,LAN,10.99.52.1,BWW
IBR-BWW-00865_2,LAN,10.99.54.1,BWW
IBR-BWW-00868_2,LAN,10.99.57.1,BWW
IBR-BWW-00869_2,LAN,10.99.58.1,BWW
IBR-BWW-00870_2,LAN,10.99.59.1,BWW
IBR-BWW-00872_2,LAN,10.99.61.1,BWW
IBR-BWW-00873_2,LAN,10.99.62.1,BWW
IBR-BWW-00875_2,LAN,10.99.64.1,BWW
IBR-BWW-00876_2,LAN,10.99.65.1,BWW
IBR-BWW-00879_2,LAN,10.99.68.1,BWW
IBR-BWW-00886_2,LAN,10.99.75.1,BWW
IBR-BWW-00887_2,LAN,10.99.76.1,BWW
IBR-BWW-00891_2,LAN,10.99.80.1,BWW
IBR-BWW-00893_2,LAN,10.99.82.1,BWW
IBR-BWW-00896_2,LAN,10.99.85.1,BWW
IBR-BWW-00897_2,LAN,10.99.86.1,BWW
IBR-BWW-08997_2,LAN,10.103.248.1,BWW
IBR-BWW-09001_2,LAN,10.103.227.1,BWW
IBR-BWW-09002_2,LAN,10.103.228.1,BWW
IBR-BWW-09008_2,LAN,10.103.245.1,BWW
IBR-BWW-09009_2,LAN,10.103.251.1,BWW
IBR-BWW-09014_2,LAN,10.97.80.1,BWW
IBR-BWW-09017_2,LAN,10.103.250.1,BWW
IBR-BWW-09500_2,LAN,10.103.219.1,BWW
IBR-BWW-09600_2,LAN,10.103.220.1,BWW
IBR-BWW-09912_2,LAN,10.103.246.1,BWW
IBR-BWW-09920_2,LAN,10.103.244.1,BWW
IBR-BWW-09960_2,LAN,10.103.170.1,BWW
IBR-BWW-09970_2,LAN,10.103.249.1,BWW
IBR-BWW-09971_2,LAN,10.103.235.1,BWW
IBR-BWW-09973_2,LAN,10.103.240.1,BWW
IBR-BWW-09974_2,LAN,10.103.238.1,BWW
IBR-BWW-09986_2,LAN,10.103.234.1,BWW
IBR-BWW-09987_2,LAN,10.103.254.1,BWW
IBR-BWW-09997_2,LAN,10.103.230.1,BWW
IBR-BWW-09999_2,LAN,10.103.236.1,BWW
